Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
DSub1,VGA-002,C138387_D-SUB-TH_VGA-002,239.67,-130.89,90.0,top
USB1,USB A/F 90°,C5393_USB-A-TH_USB-M-41,219.96,-132.565,-90.0,top
